無限直播,#genre#
TARA皇冠灬尐魔魚,http://lifutv.top/douyu.php?id=3221207
東南西北方不敗,http://lifutv.top/douyu.php?id=6778282
仙剑奇侠传o,http://lifutv.top/douyu.php?id=5873420
海绵宝宝开播啦,http://lifutv.top/douyu.php?id=2250349
老王陪你一起看,http://lifutv.top/douyu.php?id=7476264
地瓜小弟,http://lifutv.top/douyu.php?id=59612
節奏大師全冠清,http://lifutv.top/douyu.php?id=223521
339影院啊丶,http://lifutv.top/douyu.php?id=1274132
青蛙和青蛙,http://lifutv.top/douyu.php?id=4934938
超甜小野喵,http://lifutv.top/douyu.php?id=6566671
科比VS老北京,http://lifutv.top/douyu.php?id=5655535
鱼的右手,http://lifutv.top/douyu.php?id=6763930
gtfobae666,http://lifutv.top/douyu.php?id=3337730
周周星驰的直播间,http://lifutv.top/douyu.php?id=470075
小阳聪,http://lifutv.top/douyu.php?id=7673566
蒙奇我我我我,http://lifutv.top/douyu.php?id=273998
777帕青锅,http://lifutv.top/douyu.php?id=222286
吻奶瓶,http://lifutv.top/douyu.php?id=6655271
古社,http://lifutv.top/douyu.php?id=6786937
鯋鱼辰辰,http://lifutv.top/douyu.php?id=7623292
么奶瓶,http://lifutv.top/douyu.php?id=7644931
周杰伦颜老师,http://lifutv.top/douyu.php?id=7537296
牛奶味的梦猪猪,http://lifutv.top/douyu.php?id=5261342
新手村头号玩家,http://lifutv.top/douyu.php?id=562225
蓝翔老三国,http://lifutv.top/douyu.php?id=7459925
蓝胖子QVQ丶,http://lifutv.top/douyu.php?id=6596220
波奶瓶,http://lifutv.top/douyu.php?id=6241733
央视频轮播,http://lifutv.top/douyu.php?id=1389817
三国遇见米,http://lifutv.top/douyu.php?id=4944033
梅西大圣,http://lifutv.top/douyu.php?id=1360303
天下第一屮鸠摩智,http://lifutv.top/douyu.php?id=6497464
xg6106100,http://lifutv.top/douyu.php?id=1046540
往事并不如戏,http://lifutv.top/douyu.php?id=6799973
宇哥很烦恼,http://lifutv.top/douyu.php?id=1171463
老衲智真,http://lifutv.top/douyu.php?id=5127679
天使卍之翼,http://lifutv.top/douyu.php?id=326852
亲奶瓶,http://lifutv.top/douyu.php?id=6546908
一把钢刀镇斗虞,http://lifutv.top/douyu.php?id=7356023
脑袋大1937,http://lifutv.top/douyu.php?id=7655471
恨鐵,http://lifutv.top/douyu.php?id=6369954
13685180533,http://lifutv.top/douyu.php?id=504314
逗余77,http://lifutv.top/douyu.php?id=7686674
MVPccc,http://lifutv.top/douyu.php?id=4763864
女团452246124,http://lifutv.top/douyu.php?id=7732533
培根悖论唠唠嗑,http://lifutv.top/douyu.php?id=5354713
骑毛驴的八戒,http://lifutv.top/douyu.php?id=1979257
一起看进击の神乐,http://lifutv.top/douyu.php?id=122402
斗鱼电影1,http://lifutv.top/douyu.php?id=122402
斗鱼电影2,http://lifutv.top/douyu.php?id=218859
斗鱼电影3,http://lifutv.top/douyu.php?id=252802
斗鱼电影4,http://lifutv.top/douyu.php?id=20415
斗鱼电影5,http://lifutv.top/douyu.php?id=248753
斗鱼电影8,http://lifutv.top/douyu.php?id=7712894
斗鱼电影9,http://lifutv.top/douyu.php?id=36337
斗鱼电影10,http://lifutv.top/douyu.php?id=5033502
斗鱼电影11,http://lifutv.top/douyu.php?id=4505431
斗鱼电影12,http://lifutv.top/douyu.php?id=5581257
斗鱼电影13,http://lifutv.top/douyu.php?id=5423
斗鱼电影15,http://lifutv.top/douyu.php?id=2793084
斗鱼电影16,http://lifutv.top/douyu.php?id=1226741
斗鱼电影17,http://lifutv.top/douyu.php?id=7882691
斗鱼电影18,http://lifutv.top/douyu.php?id=7077241
斗鱼电影19,http://lifutv.top/douyu.php?id=470075
斗鱼电影20,http://lifutv.top/douyu.php?id=2466104
斗鱼电影21,http://lifutv.top/douyu.php?id=562225
斗鱼电影22,http://lifutv.top/douyu.php?id=6763930
斗鱼电影23,http://lifutv.top/douyu.php?id=2436390
斗鱼电影24,http://lifutv.top/douyu.php?id=4290711
斗鱼电影25,http://lifutv.top/douyu.php?id=8921999
斗鱼电影26,http://lifutv.top/douyu.php?id=5522351
斗鱼电影29,http://lifutv.top/douyu.php?id=5127679
斗鱼电影30,http://lifutv.top/douyu.php?id=7359565
斗鱼电影31,http://lifutv.top/douyu.php?id=1023812
斗鱼电影33,http://lifutv.top/douyu.php?id=7984182
斗鱼电影35,http://lifutv.top/douyu.php?id=7495810
斗鱼电影36,http://lifutv.top/douyu.php?id=7412199
爱奇艺频道,#genre#
胡歌,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807164
靳东,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807182
唐嫣,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807184
聂远,http://www.qwl1965.top/爰渏兿/xgTV.php?id=4013101
倪大妮,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807186
朱亚文,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807168
赵丽颖,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3806664
张嘉译,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3806662
岳云鹏,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801731
郭德纲,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802073
家有儿女,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807172
情景喜剧,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801150
热播剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801853
抗战剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802154
碟战剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802157
家庭剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801149
青春剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802161
经典重温,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801152
军旅剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801151
宫廷正剧,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801153
央视大剧,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802288
收视冠军,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801285
卫视江苏,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801759
卫视东方,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801653
卫视湖南,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801385
卫视浙江,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801154
宰相刘永,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807170
怀旧剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=4013103
特种兵,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807192
医院故事,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807190
办公室故事,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807194
口碑年代,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807198
城乡生活,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807200
老戏骨,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807202
老年剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807206
婚姻剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807208
权谋剧场,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807212
小说改编,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807210
广场舞,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801863
热血搏击,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801216
爆笑精选,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801921
文化奇谈,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802071
相亲选秀,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801156
爱情保卫战,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801919
情感调解,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801155
金牌调解,http://www.qwl1965.top/爰渏兿/xgTV.php?id=4013113
第三调解室,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807226
经典纪实,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807222
脱口秀,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801895
真人秀,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801918
重磅综艺,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801893
奇妙世界,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801213
美食厨房,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801870
纪录片编辑,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807146
故宫,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3807144
养生堂,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802162
明星粉丝会,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801917
旅游攻略,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801211
自然地理,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801158
人文社会,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801160
历史秘闻,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801159
科学探索,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801157
军事观察,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801212
王牌对王牌,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802286
英文儿歌,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3802218
奥特曼,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801762
名侦探柯南,http://www.qwl1965.top/爰渏兿/xgTV.php?id=3801584
iHOT频道,#genre#
iHOT爱科学,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
iHOT爱旅行,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
iHOT爱探索,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
iHOT爱院线,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8?fmt=ts2hls
iHOT爱怀旧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
iHOT爱科幻,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/index.m3u8?fmt=ts2hls
iHOT爱喜剧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8?fmt=ts2hls
iHOT爱经典,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
iHOT爱赛车,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHOT爱军武,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
iHOT爱历史,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
iHOT爱家庭,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
iHOT爱青春,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
iHOT爱玩具,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
iHOT爱动漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
iHOT爱美食,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
iHOT爱时尚,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
iHOT爱都市,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
iHOT爱悬系,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
iHOT爱猎奇,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
iHOT爱谍战,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHOT爱解密,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
iHOT爱娱乐,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
iHOT爱幼教,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
iHOT爱江湖,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
iHOT爱世界,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
iHOT爱体育,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
iHOT爱电竞,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
iHOT爱奇谈,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
iHOT爱浪漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8?fmt=ts2hls
NewTV频道,#genre#
NewTV吉林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8
NewTV四川,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225793/index.m3u8
NewTV安徽,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225790/index.m3u8
NewTV山东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225788/index.m3u8
NewTV广东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225791/index.m3u8
NewTV江西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225789/index.m3u8
NewTV云南,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225795/index.m3u8
NewTV广西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225792/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225498/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
CIBN频道,#genre#
CINB嗨播1,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=49
CINB嗨播2,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=57
CINB嗨播3,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=70
CINB嗨播4,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=183
CINB嗨播5,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=205
CINB嗨播6,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=209
CINB动漫剧场,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=7
CINB生活,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=9
CINB流金岁月,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=27
CINB东方教育,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=29
CINB时尚生活,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=41
CINB炫佳动漫,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=4
CINB真人秀,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=17
CINB怡家,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=20
CINB骄阳剧场,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=23
CINB经典剧场,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=15
CINB朵丫乐园,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=21
CINB映华,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=39
CINB底价秒杀,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=91
CINB嗨播,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=183
CINB古装刷场,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=6
CINB纪录片,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=24
CINB流行榜单,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=43
CINB家装精选,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=92
CINB全电竞,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=194
CINB美食厨房,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=93
CINB风尚运动,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=10
CINB新知,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=8
CINB女团专场,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=67
CINB老陈坐弹会,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=69
CINB微电影,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=32
CINB精选古典乐,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=193
CINB经典音乐会,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=205
CINB中国交通,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=36
CINB环球奇观,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=37
CINB收藏,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=164
CINB综合,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=18
CINB末知,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=244
CINB匠心,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=164
CINB小儿,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=247
CINB小儿1,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=250
CINB小儿2,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=248
CINB小儿3,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=249
CINB小儿4,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=246
CINB小儿5,http://www.qwl1965.top/CIBN頻檤/cinb.php?id=245
珍藏MV,#genre#
欧美动感DJ节奏舞曲-DontStopTheParty,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
HELLOVENUS - WiggleWiggle,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
T-ara - 成员 朴孝敏 – SKETCH,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
小风波收集 【以防盗码】,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgianW4gUoj9-Aaw.mp4
小风波收集【以防盗码】,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpdia4gUo7oWfiAE.mp4
Madonna - Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
EXID - 上下(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
欧美群星-天下一家-We Are The World,http://sofa.resource.shida.sogoucdn.com/6abaf62b-c77e-4642-999b-9301c1826f6e1_0_0.mp4
欧美群星-天下一家-We Are The World,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpt6a4gUo1aeryAQ.mp4
迈克尔杰克逊30周年演唱会片段-比利·金-BILLIE.JEAN,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
泫雅-CHANGE-甩Nai舞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp92c4gUovM-V_QU.mp4
EXID - Every Night,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
僵尸跳舞David Jones - Rhythm Alive,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vqa4gUotM7X6wc.mp4
T-ARA_Lovey Dovey_MTV僵尸舞完整版,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
Alan Walker feat. Iselin Solheim - Faded,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9qiM5gUo-tns8Qc.mp4
Trouble Maker,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2fWv4gUo9JT7DQ.mp4
Trouble Maker- Now,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvue_4gUomZa1kQU.mp4
Trouble Maker- Now,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgism34gUo0rqhhAE.mp4
Stellar-Vibrato,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_O_-4gUo257EIg.mp4
After-School-Flashback,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_PSc4gUoxOLZ3AM.mp4
AOA Mini skart-短裙,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggoG24gUouOfNkAM.mp4
AOA Mini skart-短裙,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgi5Ke4wUoy6vqTg.mp4
Sistar - Give It To Me,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkoe24gUo-OW_mwQ.mp4
After School - 初恋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-a24gUouMCswQY.mp4
Dal Shabet - Joker,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3fq95QUoisPxpAM.mp4
Rainbow Blaxx -Cha Cha,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-IS24gUovcix_AI.mp4
Marionette Areia K-pop Remix,http://video.yidianzixun.com/video/get-url?key=video/701b87f7467c0bc1dad16a60a1848446.mp4
Dalshabet - Joker(Areia Kpop Remix),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg____4gUopsLtrQQ.mp4
佳仁 - Paradise Lost,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy9j64wUogPOGEQ.mp4
HELLOVENUS - StickySticky,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnIS24gUoptqYDQ.mp4
EXID - UP&DOWN,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzMnG4gUoroOQgQU.mp4
Four Ladies-Move,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg85Do5QUow-P-wwI.mp4
Four Ladies-Move,http://resource.yaokan.sogoucdn.com/videodown/4/229/d2be298a756c966f81134a671d6dd41f.mp4
AOA - Excuse Me,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmozg7AUolaeS8gU.mp4
AOA - 动摇,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4vi24gUo-NvqkgI.mp4
AOA - Like A Cat,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtfm95QUok8Wu6AQ.mp4
金泫雅-鸟叔客串-HyunA-Ice Cream,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyt_s4gUolOCslAQ.mp4
蔡依林 - Beast,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1veR5wUosO_wxAM.mp4
郑意文、郭健荣-123 我爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4sGv5wUo5bvaxwM.mp4
Foreign Figures - Fire,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzf2h7QUohIem5AQ.mp4
Stereoact&Jaques Raupé feat. Peter Schilling - Ter,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyL-s7QUoo_-L5AE.mp4
Kronic & Krunk - Hey Ho!,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNTV4gUo9PrW7wM.mp4
Clara Mae ft. Jake Miller - Better Me Better You,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl8-77QUo2KnZ-AU.mp4
9MUSES(나인뮤지스) - Wild(와일드),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_K204wUogPqGqQY.mp4
9MUSES(나인뮤지스) - Wild(와일드),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9__d4wUotJXpmgI.mp4
9MUSES(나인뮤지스) - Wild(와일드),http://feed.resrc.svideo.sogoucdn.com/videodown/110002/540/e5a4011e3fe607ec3d39b9ba59f9a9fd.mp4
Girls Generation - Mr.Mr,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgorq64gUozOXcXA.mp4
Girls Generation - DIVINE,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgho7o5QUoyr2cggE.mp4
PVRIS - Death of Me,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqfmh7QUoqNfLigE.mp4
孝敏 HyoMin - U Um U Um,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2fO98AUo7-WMigc.mp4
A Pink - Hush,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsfK24gUozL7XrAE.mp4
Nightwish - Élan,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6Nf77QUo0Kngqgc.mp4
JinSoul- Singing in the Rain,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6vC98AUooILmZw.mp4
My Heart Will Go On (泰坦尼克号主题曲),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_uCa4gUo7Irtnwc.mp4
Geo Da Silva、DJ Gabro、Mr. Sax、Alexandra Mitroi - K,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5avW4gUo47zhvwU.mp4
